gene_id,vespula_Diseased_1,vespula_Diseased_2,vespula_Diseased_3,vespula_Healthy_1,vespula_Healthy_2,vespula_Healthy_3
FUN_004370,97,84,103,62,96,0
FUN_011583,137,192,286,250,250,5
FUN_011582,26,18,30,25,24,13
FUN_011581,445,420,550,374,452,124
FUN_016978,185,139,190,184,245,7
FUN_011587,910,750,1061,877,981,85
FUN_011586,343,307,434,337,466,329
FUN_011585,170,122,116,180,121,61
FUN_011584,1032,1178,1385,1064,869,69
FUN_012540,8,7,5,16,7,0
FUN_000603,2157,2526,4237,3555,3977,409
FUN_000600,98,69,126,110,90,5
FUN_000601,257,104,228,128,129,15
FUN_000606,44,76,108,82,113,3
FUN_000607,817,737,1195,901,535,50
FUN_000604,706,807,926,755,1033,42
FUN_000605,1769,2247,2660,1800,1413,607
FUN_011459,69,2,13,10,24,0
FUN_000608,338,465,926,377,363,43
FUN_003042,0,0,0,0,0,0
FUN_010350,0,0,0,0,0,0
FUN_011458,223,150,226,152,211,34
FUN_007725,11,0,6,9,2,0
FUN_009516,0,0,0,0,0,2
FUN_005868,271,213,348,127,209,196
FUN_014139,349,339,350,294,219,3
FUN_012541,0,0,0,0,0,0
FUN_005176,408,130,238,85,175,3
FUN_012440,8,10,4,14,14,6
FUN_006879,117,120,211,82,89,113
FUN_010835,0,0,0,0,0,0
FUN_001068,12,0,9,4,7,4
FUN_003957,16,19,13,19,10,0
FUN_012150,0,0,0,1,0,0
FUN_014137,23,19,31,67,41,89
FUN_014798,486,536,477,685,434,17
FUN_017196,0,0,0,0,0,0
FUN_002459,388,345,471,312,464,29
FUN_017194,27,19,18,12,22,12
FUN_017195,512,423,587,417,389,0
FUN_017192,0,0,0,0,0,0
FUN_017193,0,0,0,0,0,0
FUN_017190,3,6,6,12,8,0
FUN_017191,0,0,0,0,0,0
FUN_006352,129,210,261,336,268,0
FUN_006353,562,509,722,624,621,69
FUN_006350,474,653,980,851,768,30
FUN_006351,1699,1847,2676,2475,2311,405
FUN_006356,0,2,1,0,0,0
FUN_006357,7,9,12,16,19,19
FUN_006878,1052,954,1253,1131,1297,179
FUN_017199,0,0,0,0,0,0
FUN_016586,0,0,0,0,0,0
FUN_016587,0,0,0,0,0,0
FUN_013569,522,417,645,677,578,31
FUN_013568,2916,2334,2003,2701,1937,241
FUN_016582,89,27,72,28,19,4
FUN_016583,0,0,0,0,0,0
FUN_016580,277,63,178,103,127,16
FUN_016581,1331,735,1561,737,1240,206
FUN_013563,356,331,373,665,333,60
FUN_013562,120,56,128,99,85,3
FUN_013561,274,229,389,311,247,34
FUN_013560,1728,2579,2952,3069,2341,732
FUN_013567,961,813,914,599,696,1599
FUN_013165,2,0,0,5,3,2
FUN_013565,562,708,940,728,610,15
FUN_013564,20,7,8,50,24,0
FUN_008283,15,20,6,22,49,0
FUN_014796,375,575,695,938,695,4
FUN_006981,173,136,137,177,168,59
FUN_014791,0,0,0,0,0,0
FUN_004113,133,183,166,153,155,12
FUN_013494,0,0,0,0,0,0
FUN_013162,4148,3997,6169,5073,5268,205
FUN_017228,0,0,0,0,0,0
FUN_017229,12,21,34,100,1864,1
FUN_012618,22,16,14,28,28,0
FUN_012619,0,0,0,1,0,0
FUN_004028,186,15,79,57,55,0
FUN_013161,0,0,0,0,0,0
FUN_012152,142,117,154,257,323,11
FUN_012612,319,398,295,404,417,15
FUN_012613,8126,10933,13316,12075,13453,413
FUN_017222,405,334,307,331,231,41
FUN_017223,15,0,0,6,0,0
FUN_017224,15,10,5,10,17,0
FUN_017225,3,8,0,0,0,0
FUN_017226,2,0,0,0,0,0
FUN_017227,0,0,0,0,0,0
FUN_016058,720,711,938,771,854,681
FUN_016059,318,517,865,761,915,33
FUN_016050,651,425,589,691,692,24
FUN_016051,4601,3497,4258,4151,3656,393
FUN_016052,1196,575,1074,488,616,136
FUN_016053,437,590,440,1069,625,496
FUN_016054,4,5,0,6,11,0
FUN_016055,658,564,833,635,902,77
FUN_016056,0,9,2,3,5,1
FUN_016057,16,45,24,49,17,5
FUN_003801,480,473,598,383,513,51
FUN_003800,314,346,333,735,348,106
FUN_004851,30,44,46,41,54,12
FUN_004850,357,374,472,651,681,12
FUN_013699,0,0,0,0,0,0
FUN_003804,277,415,289,557,1025,262
FUN_004855,380,40,84,81,95,9
FUN_004854,242,30,60,131,110,17
FUN_013368,0,0,0,0,0,0
FUN_013694,0,0,0,0,0,0
FUN_004859,102,53,86,180,122,0
FUN_013696,0,0,0,0,0,0
FUN_013691,0,0,0,0,0,0
FUN_013690,0,0,0,0,0,0
FUN_013693,0,0,0,0,0,0
FUN_013692,0,0,0,0,0,0
FUN_015590,0,0,0,0,0,0
FUN_015591,4708,6030,8987,11455,8111,3363
FUN_015592,248,267,433,140,155,0
FUN_008195,52,14,20,25,17,9
FUN_015594,2,2,3,0,5,0
FUN_015595,2,4,5,31,16,0
FUN_004111,125,75,297,144,344,0
FUN_015597,0,0,0,0,0,0
FUN_015598,0,0,0,0,0,0
FUN_015599,282,116,146,67,116,3
FUN_008193,660,683,1040,1028,890,58
FUN_012807,729,476,600,608,753,51
FUN_012806,2,0,6,2,0,6
FUN_008969,0,0,0,0,0,0
FUN_008968,37,0,27,19,11,0
FUN_012803,69,65,93,51,47,5
FUN_006466,0,0,0,0,0,0
FUN_012801,84,47,63,121,40,795
FUN_012800,68,30,49,52,53,8
FUN_006723,18,32,50,45,26,5
FUN_006722,0,0,16,2,0,0
FUN_006721,31,0,45,1,0,0
FUN_006720,8,0,7,0,0,0
FUN_008967,2,0,0,0,0,0
FUN_008966,0,0,0,0,0,0
FUN_012809,15,0,0,0,0,0
FUN_006724,7,4,4,7,5,0
FUN_017108,0,0,0,0,0,0
FUN_004116,1158,977,1284,1598,1573,85
FUN_007723,0,0,0,0,0,0
FUN_006502,6,4,0,7,6,2
FUN_013657,39,20,3,17,29,0
FUN_006010,121,96,83,83,96,51
FUN_014504,3,0,2,7,4,5
FUN_006012,543,563,380,673,576,17
FUN_002024,263,412,414,316,414,159
FUN_009705,479033,562245,131415,328883,183334,289459
FUN_009706,19278,34902,31020,39851,10578,17825
FUN_013365,0,0,0,0,0,0
FUN_002027,174,126,194,103,157,29
FUN_002020,4,1,4,8,5,4
FUN_013591,21,21,17,38,26,583
FUN_009701,506,563,728,751,476,45
FUN_014759,328,275,362,223,249,11
FUN_014758,8,8,12,9,9,10
FUN_002022,524,663,875,878,893,196
FUN_003246,9,9,7,26,18,0
FUN_014751,1,0,0,0,0,0
FUN_014750,0,0,0,0,0,0
FUN_014753,0,0,0,0,0,0
FUN_009703,18,14,18,40,34,0
FUN_014755,26,30,48,15,12,6
FUN_014754,2,0,0,3,0,0
FUN_014757,535,8,59,0,11,0
FUN_014756,703,415,648,578,535,46
FUN_010523,39,53,51,43,53,12
FUN_013815,0,0,0,0,0,0
FUN_003105,0,0,2,0,0,0
FUN_009519,366,291,421,306,359,33
FUN_009708,16,3,2,0,3,2
FUN_004190,1,2,3,0,0,0
FUN_009709,23,5,2,3,7,0
FUN_001961,42,25,27,68,64,0
FUN_008294,246,48,153,342,122,19
FUN_008297,76,73,88,83,121,6
FUN_005079,285,221,320,230,230,42
FUN_008291,0,0,0,3,1,0
FUN_011876,2,0,2,0,0,0
FUN_008293,247,133,197,84,161,42
FUN_011874,0,0,0,0,0,0
FUN_005072,6,3,5,7,4,0
FUN_005073,0,0,0,0,0,4
FUN_011879,634,707,1027,926,765,67
FUN_005071,78,57,133,140,146,10
FUN_008299,410,260,345,298,323,6
FUN_008298,569,468,485,511,347,36
FUN_005074,0,0,0,1,0,0
FUN_005075,490,320,405,524,313,107
FUN_009518,11,3,10,12,5,0
FUN_003240,63,18,47,47,50,5
FUN_004023,7,7,6,37,17,17
FUN_014232,0,0,0,0,0,0
FUN_013404,350,325,320,229,261,17
FUN_013366,0,0,0,0,0,0
FUN_001962,441,180,425,227,207,0
FUN_002868,21,11,12,3,15,0
FUN_002869,62,61,56,69,36,8
FUN_009218,0,0,0,0,0,0
FUN_009219,0,0,0,0,0,0
FUN_004479,20,30,30,25,13,5
FUN_004478,104,139,154,178,123,30
FUN_010886,162,533,59,166,22,316
FUN_004475,106,117,174,150,151,9
FUN_004474,46,16,37,73,43,2
FUN_004477,237,214,272,291,261,40
FUN_002863,470,357,466,620,401,222
FUN_004471,7,7,0,31,0,40
FUN_002865,176,95,196,106,174,0
FUN_009214,0,0,0,0,0,0
FUN_004472,20,17,44,53,39,8
FUN_008039,14,7,7,13,15,5
FUN_002731,16004,13755,18151,5563,4077,626
FUN_002732,765,685,893,454,365,122
FUN_002733,741,1022,1515,1808,1297,39
FUN_007926,0,0,0,0,0,0
FUN_002735,1010,922,1398,1048,1479,425
FUN_008749,0,0,0,0,0,0
FUN_007925,0,0,0,0,0,0
FUN_008031,8,12,1,21,31,19
FUN_008746,0,0,0,0,0,0
FUN_008745,0,0,0,0,0,0
FUN_008744,0,0,0,0,0,0
FUN_008743,0,0,102,5,51,0
FUN_008034,143,47,56,125,133,39
FUN_008741,0,0,0,0,0,0
FUN_008740,0,0,0,0,0,0
FUN_000592,142,76,63,44,54,7
FUN_000593,389,544,614,645,589,4
FUN_000590,68,85,67,207,120,34
FUN_000591,10,3,0,2,0,3
FUN_000596,418,435,606,273,287,13
FUN_000597,1249,1543,2057,1512,1303,487
FUN_000594,633,566,789,879,931,145
FUN_014349,0,0,0,1,0,3
FUN_014346,341,337,547,487,431,74
FUN_014347,6,8,4,49,33,138
FUN_000598,145,118,178,159,137,10
FUN_014345,6,2,4,13,6,0
FUN_014342,590,688,674,635,618,24
FUN_006504,0,0,0,0,0,0
FUN_014340,414,348,397,419,588,187
FUN_014341,798,716,1142,1037,1111,851
FUN_001182,0,0,0,0,0,0
FUN_001183,0,0,0,0,0,0
FUN_001180,0,0,0,0,0,0
FUN_001181,0,0,0,0,0,0
FUN_001186,0,0,0,0,0,0
FUN_001187,0,0,0,0,0,0
FUN_001184,0,0,0,0,0,0
FUN_001185,0,0,0,0,0,0
FUN_001188,0,0,0,0,0,0
FUN_001189,0,0,0,0,0,0
FUN_008976,200,260,297,259,546,56
FUN_010895,0,0,0,9,3,0
FUN_016211,1524,1587,1484,1214,1151,982
FUN_001965,405,87,188,103,238,9
FUN_007187,0,0,0,0,0,0
FUN_016616,122,56,115,100,146,27
FUN_016617,115,58,71,102,93,10
FUN_016614,392,406,566,638,590,17
FUN_016615,506,373,619,461,545,13
FUN_016612,416,392,420,335,512,14
FUN_016613,2647,1998,2621,2493,3068,138
FUN_016610,53,102,92,66,71,11
FUN_016611,79,27,75,53,47,12
FUN_004291,0,0,0,0,0,0
FUN_004290,3,0,0,0,0,0
FUN_004293,0,3,2,0,0,0
FUN_004292,0,0,0,0,0,0
FUN_004295,86,79,119,53,64,6
FUN_004294,0,0,0,4,0,0
FUN_016618,425,346,380,372,272,6
FUN_016619,186,153,276,227,194,9
FUN_014968,5,0,10,13,12,6
FUN_014969,519,399,635,530,610,58
FUN_005522,8,2,0,5,7,0
FUN_014962,2,2,4,2,7,0
FUN_014963,725,584,845,720,1059,196
FUN_014960,6,3,5,9,0,0
FUN_014961,0,0,0,0,0,0
FUN_014966,33,37,163,30,13,0
FUN_014967,9,3,7,4,13,22
FUN_014964,253,260,368,211,130,38
FUN_014965,63,42,55,105,87,0
FUN_003497,0,0,0,0,0,0
FUN_011776,1594,1854,2331,1665,1301,612
FUN_016484,4,0,0,0,0,0
FUN_003023,0,0,0,0,0,0
FUN_003022,0,0,0,0,0,0
FUN_003021,0,0,0,0,0,0
FUN_003020,0,0,0,0,0,0
FUN_003027,0,0,0,0,0,0
FUN_003026,0,0,0,0,0,0
FUN_003025,0,0,0,0,0,0
FUN_010518,233,182,283,265,233,9
FUN_010517,288,178,212,184,201,13
FUN_010516,441,331,495,481,413,93
FUN_010515,519,204,440,334,396,75
FUN_010514,6053,8123,9653,8220,7001,991
FUN_010513,51,57,40,61,40,9
FUN_010512,550,770,511,1434,475,94
FUN_010511,656,695,1009,1605,1900,21
FUN_010510,888,924,1033,1811,1915,414
FUN_015690,849,999,1053,1210,962,55
FUN_017057,203,272,410,146,222,18
FUN_017056,178,427,229,316,176,11
FUN_017055,286,311,400,287,484,120
FUN_012574,2,3,0,5,0,5
FUN_017053,311,323,424,440,398,230
FUN_012572,0,0,0,0,0,0
FUN_012571,20,15,27,39,36,194
FUN_017050,54,31,39,36,17,4
FUN_006293,2,0,0,0,0,5
FUN_006292,0,0,1,0,2,0
FUN_006291,1,0,0,8,4,4
FUN_006290,3,0,0,0,0,0
FUN_006297,1,7,5,15,12,0
FUN_006296,148,248,215,204,151,93
FUN_006295,737,715,675,699,530,219
FUN_012578,117,136,141,228,160,53
FUN_016267,2,0,0,0,0,0
FUN_016266,754,951,640,917,712,1597
FUN_016265,4,6,0,2,2,0
FUN_016264,90,71,58,33,71,32
FUN_016263,95,159,106,289,122,18
FUN_016262,21635,25885,31290,35848,26794,22382
FUN_003128,0,0,0,0,0,0
FUN_003129,0,0,0,0,0,0
FUN_003126,0,0,0,0,0,0
FUN_006085,0,0,0,0,0,0
FUN_003124,29726,37513,34718,38158,42053,54
FUN_003125,12,11,5,2,6,0
FUN_003122,0,0,0,0,0,0
FUN_003123,0,0,0,0,0,0
FUN_003120,0,0,0,0,0,0
FUN_016268,2,2,2,4,4,0
FUN_015333,0,0,0,0,0,0
FUN_005420,922,728,3663,1032,1607,10
FUN_006428,0,0,0,0,0,0
FUN_013244,0,0,0,0,0,0
FUN_012575,19,53,18,68,16,13
FUN_006083,0,0,0,0,0,0
FUN_006429,0,0,0,0,0,0
FUN_013245,0,0,0,0,0,0
FUN_008568,220,210,261,153,199,17
FUN_011606,3,2,5,5,0,12
FUN_011648,6,7,3,6,12,26
FUN_011649,93,36,44,43,37,2
FUN_011644,41,39,44,38,37,5
FUN_011645,903,926,1114,1184,792,104
FUN_011646,12,22,28,38,41,21
FUN_011647,117,87,125,159,202,36
FUN_011640,0,0,0,0,0,0
FUN_011641,1,0,1,3,3,0
FUN_011642,236,207,328,273,319,20
FUN_011643,1087,853,1270,1032,1139,52
FUN_008046,390,803,335,539,809,3833
FUN_013242,0,0,0,6,3,4
FUN_015914,0,0,2,0,0,0
FUN_009046,0,0,0,0,0,0
FUN_011449,5,2,0,7,2,0
FUN_013224,39,47,28,15,46,0
FUN_001749,492,522,435,724,656,35
FUN_013226,597,537,537,430,621,41
FUN_013227,350,454,295,368,373,14
FUN_014500,4,2,4,4,3,4
FUN_013221,56,41,83,83,78,16
FUN_014502,1348,836,1001,1065,733,233
FUN_013223,803,555,821,842,791,97
FUN_001740,761,1143,1273,1683,1936,30
FUN_001741,0,6,4,3,0,7
FUN_001742,5,4,13,18,27,139
FUN_001743,0,0,0,0,3,0
FUN_014508,0,3,0,0,0,0
FUN_014509,6,0,0,2,4,0
FUN_001746,4,0,0,4,5,0
FUN_013739,0,0,0,0,0,0
FUN_002299,0,0,0,0,0,0
FUN_002298,7,5,8,29,12,7
FUN_002297,0,0,0,0,0,0
FUN_002296,33,0,0,0,0,0
FUN_002295,0,0,0,0,0,0
FUN_002294,0,0,0,0,0,0
FUN_002293,0,3,2,18,11,0
FUN_002292,11,8,10,13,13,7
FUN_002291,0,0,0,0,0,0
FUN_002290,0,0,0,0,0,0
FUN_000839,0,0,0,0,2,4
FUN_000838,0,0,0,2,4,4
FUN_006424,0,0,0,0,0,0
FUN_004773,0,0,0,0,0,0
FUN_000831,31,14,94,150,239,8
FUN_000830,75,180,157,200,74,39
FUN_000833,6,5,4,11,10,12
FUN_000832,17,9,34,21,31,12
FUN_000835,2,0,0,0,1,2
FUN_000834,0,0,1,0,0,0
FUN_000837,0,0,2,0,0,21
FUN_000836,0,0,0,0,0,4
FUN_005717,1376,1246,1540,1372,1350,187
FUN_005716,997,751,909,1283,927,119
FUN_005243,21,17,20,71,57,2
FUN_005714,211,267,485,453,498,353
FUN_005245,0,0,0,0,0,0
FUN_005712,124,152,309,245,214,10
FUN_005711,27,6,31,9,16,0
FUN_005710,904,821,1026,1113,1106,28
FUN_005249,95,90,188,252,466,16
FUN_009044,0,0,0,0,0,0
FUN_011873,0,0,0,0,0,0
FUN_006361,436,337,563,294,347,49
FUN_005719,1189,1065,1183,1507,1212,796
FUN_005718,238,287,213,249,286,41
FUN_001407,0,0,0,1,0,0
FUN_001406,11,0,9,23,6,0
FUN_001405,0,0,0,0,0,0
FUN_001404,0,0,0,2,0,0
FUN_001403,0,0,1,0,0,0
FUN_001402,0,0,0,0,0,0
FUN_001401,0,0,0,0,0,0
FUN_001400,26,10,28,44,28,26
FUN_013651,17,16,21,65,54,0
FUN_007490,63,26,40,35,23,0
FUN_001409,0,0,0,3,0,0
FUN_001408,0,0,0,0,0,0
FUN_009177,0,0,0,0,0,0
FUN_009176,0,0,0,0,0,0
FUN_009175,27,11,27,31,18,0
FUN_009174,3,2,11,11,7,2
FUN_009173,7,6,8,8,10,13
FUN_009172,0,0,0,0,0,0
FUN_009171,881,764,827,917,692,91
FUN_009170,1,2,5,5,4,2
FUN_011872,0,0,0,0,0,0
FUN_007496,709,589,818,812,707,184
FUN_016061,142,124,111,163,160,34
FUN_009179,0,0,0,0,0,0
FUN_009178,0,0,3,0,0,0
FUN_000474,3,0,0,0,0,0
FUN_007494,351,274,483,313,369,92
FUN_009387,52,25,104,114,273,0
FUN_009042,5,0,0,0,0,0
FUN_011871,0,0,0,0,0,0
FUN_011309,4077,4560,676,3610,18,36
FUN_016758,222,283,279,289,164,186
FUN_015058,82,40,68,67,56,7
FUN_003158,228,186,196,238,257,6
FUN_016009,9123,17723,28856,17738,17129,545
FUN_008731,2,1,0,3,2,0
FUN_010718,1781,1658,2354,2277,1978,46
FUN_016752,0,3,1,0,0,0
FUN_007435,919,979,990,949,919,44
FUN_008971,0,0,0,0,0,0
FUN_008386,339,483,470,511,632,39
FUN_001963,35,7,19,37,30,5
FUN_004110,242,34,1016,9,344,0
FUN_011623,477,529,789,586,568,58
FUN_010342,438,293,326,217,210,0
FUN_008384,168,182,157,197,241,6
FUN_016869,325,428,515,302,313,42
FUN_016868,74,107,136,90,68,23
FUN_003637,136,165,47,2456,207,3821
FUN_016865,0,0,0,0,0,0
FUN_016864,0,0,0,0,0,0
FUN_016867,212,128,211,85,131,2
FUN_016866,0,0,0,0,0,2
FUN_016861,0,0,0,0,0,8
FUN_016860,9,5,13,5,8,25
FUN_016863,0,0,0,0,0,0
FUN_016862,0,0,0,0,0,0
FUN_004596,0,0,0,0,0,0
FUN_004597,0,0,0,0,0,3
FUN_004046,0,0,0,0,0,0
FUN_003635,19,24,3,622,33,2567
FUN_004592,612,654,784,966,922,163
FUN_004041,11,0,15,3,7,0
FUN_004042,42,46,53,45,17,0
FUN_015368,0,0,0,0,0,0
FUN_015367,0,0,0,0,0,0
FUN_015366,0,2,0,1,0,0
FUN_015365,0,0,0,0,0,0
FUN_015364,0,0,0,0,0,0
FUN_004048,1599,1542,1941,2086,1349,93
FUN_015362,99,56,98,63,72,13
FUN_004598,0,0,0,0,0,0
FUN_015360,5,5,2,5,9,0
FUN_005432,718,662,883,603,723,112
FUN_015944,0,0,0,0,0,0
FUN_015264,0,6,5,10,9,5
FUN_005433,999,915,1334,964,665,112
FUN_010715,281,279,363,209,282,56
FUN_010345,0,0,0,0,0,0
FUN_002145,295,285,410,218,283,26
FUN_011927,0,0,0,0,0,0
FUN_015942,0,0,0,0,0,0
FUN_006576,387,525,711,725,686,44
FUN_006577,298,321,304,592,351,61
FUN_006574,273,277,331,239,306,164
FUN_006575,1711,1348,1602,1280,1968,70
FUN_006572,12,10,9,27,26,3
FUN_006573,4,4,0,6,0,2
FUN_006570,310,243,356,426,481,68
FUN_006571,281,237,410,267,321,41
FUN_005436,89,75,94,81,97,3
FUN_009434,0,0,0,1,0,0
FUN_014821,86,57,113,82,114,8
FUN_005744,1137,1043,1472,1019,1515,82
FUN_011920,0,0,0,0,1,0
FUN_004628,0,0,0,0,0,0
FUN_004629,0,0,0,0,0,0
FUN_014820,1128,972,1048,1000,936,105
FUN_000154,21,14,31,20,53,7
FUN_004620,131,87,142,56,102,5
FUN_004621,1213,1940,2577,1859,1444,275
FUN_002144,260,203,333,272,306,22
FUN_000155,87,90,124,156,102,5
FUN_004624,0,0,0,0,0,0
FUN_004625,0,0,0,0,0,0
FUN_004626,0,0,0,0,0,0
FUN_004627,0,0,0,0,0,0
FUN_014825,0,0,0,0,0,0
FUN_005166,5,2,10,4,9,9
FUN_014824,0,0,0,2,0,0
FUN_005386,1120,1526,1490,908,1418,232
FUN_001119,62,50,38,59,58,6
FUN_012404,0,0,0,0,0,0
FUN_005439,235,67,87,51,83,5
FUN_013248,0,0,0,0,0,0
FUN_001118,0,1,0,0,0,0
FUN_014501,11,10,14,13,5,44
FUN_004607,0,0,0,0,0,0
FUN_011389,27,21,21,41,22,7
FUN_013249,0,0,0,0,0,0
FUN_011928,2,0,0,0,0,0
FUN_013710,0,0,0,5,0,10
FUN_013836,32,47,57,44,41,98
FUN_013711,0,0,0,0,0,0
FUN_014564,0,0,0,0,0,0
FUN_013830,0,0,0,0,0,0
FUN_013713,0,0,0,0,0,0
FUN_001543,1174,610,1088,1116,1367,107
FUN_011388,7,3,0,11,12,12
FUN_014562,3,3,2,0,0,0
FUN_009853,0,0,0,0,0,0
FUN_013715,0,0,0,0,0,0
FUN_009433,196,174,142,253,208,17
FUN_004986,433,281,510,262,371,31
FUN_013241,0,0,0,0,0,0
FUN_001547,492,190,243,288,224,53
FUN_001112,77,7,14,3,12,0
FUN_013839,316,61,216,72,79,16
FUN_001545,57,78,66,96,80,13
FUN_013838,34,32,45,50,29,26
FUN_014283,171,188,270,260,293,18
FUN_014282,18,3,9,6,13,0
FUN_014281,0,0,0,0,0,0
FUN_009430,0,0,0,0,0,3
FUN_014287,907,1348,1293,1038,1131,74
FUN_014286,270,218,301,300,238,36
FUN_014285,622,626,738,829,632,34
FUN_014284,1751,1586,2363,2948,2228,269
FUN_016068,901,769,904,752,692,123
FUN_014289,680,539,627,1790,1130,202
FUN_014288,396,243,424,185,216,32
FUN_006918,782,1068,1182,1315,942,79
FUN_001549,34,52,33,120,165,47
FUN_006919,308,186,315,274,303,23
FUN_011079,0,0,0,0,0,0
FUN_011078,0,0,0,0,0,0
FUN_005741,0,1,2,0,3,5
FUN_014233,0,0,0,0,0,0
FUN_002509,361,428,482,384,360,18
FUN_002508,250,246,305,118,238,13
FUN_011073,0,0,0,0,0,0
FUN_002506,28,27,31,112,60,0
FUN_011071,6,6,3,33,11,10
FUN_011070,0,0,0,0,0,0
FUN_011077,3,3,0,0,0,10
FUN_011076,3846,11632,1548,3705,1375,46734
FUN_002501,932,971,851,767,711,11
FUN_007020,43,33,63,45,46,2
FUN_005872,1134,904,992,1005,770,20
FUN_005873,13,6,15,10,6,5
FUN_005870,690,546,999,638,757,370
FUN_005871,555,486,724,553,576,58
FUN_005876,0,0,0,0,0,0
FUN_005877,0,0,0,0,0,0
FUN_005874,0,0,0,0,0,0
FUN_005875,0,0,0,0,0,0
FUN_005878,0,0,0,0,0,0
FUN_005879,0,6,0,3,0,23
FUN_004226,271,327,473,461,529,65
FUN_006990,40,40,58,137,54,22
FUN_006991,3963,5528,5727,4086,3290,42
FUN_005742,0,0,0,3,0,0
FUN_006993,86,70,82,63,55,4
FUN_006994,133,125,190,181,171,17
FUN_006995,27,17,27,47,26,0
FUN_006996,7,4,5,7,7,0
FUN_006997,9,6,9,10,5,1
FUN_006998,7,0,2,6,5,0
FUN_006999,22,25,43,48,46,0
FUN_007729,0,0,0,0,0,0
FUN_001977,0,0,0,0,0,0
FUN_001976,0,0,0,0,0,3
FUN_001975,0,2,0,0,0,0
FUN_001974,333,370,274,689,352,55
FUN_001973,0,0,4,3,0,3
FUN_001972,590,504,536,663,516,96
FUN_001971,911,929,1162,1311,1442,107
FUN_001970,455,315,350,574,455,5
FUN_006914,177,170,111,207,114,7
FUN_004227,0,3,8,5,5,0
FUN_007353,7,0,9,5,11,0
FUN_001979,9,0,4,11,9,0
FUN_006915,242,163,199,220,199,17
FUN_007724,0,0,0,0,0,0
FUN_007352,101,183,77,110,106,81
FUN_012074,0,0,0,0,0,0
FUN_009565,257,386,243,526,211,369
FUN_007355,9,18,9,16,9,5
FUN_006917,414,595,539,679,584,8
FUN_009566,0,0,0,0,0,0
FUN_002274,1967,1660,2248,2115,2172,227
FUN_000624,150,86,115,66,60,0
FUN_000625,825,812,887,754,974,143
FUN_000626,10,5,5,91,14,7
FUN_009567,0,0,0,0,8,0
FUN_000620,126,108,142,141,89,13
FUN_000621,55,131,37,52,101,6
FUN_000622,451,734,599,667,645,279
FUN_000623,465,429,617,660,648,38
FUN_004220,0,0,0,0,0,0
FUN_009560,92,102,124,96,130,10
FUN_002276,516,528,643,574,575,513
FUN_000628,659,897,721,637,407,29
FUN_000629,213,209,213,383,228,21
FUN_007721,0,0,0,0,0,0
FUN_003856,0,0,0,0,0,0
FUN_007722,0,0,0,0,0,0
FUN_008073,64,28,31,23,27,9
FUN_004801,0,0,0,0,0,0
FUN_009563,440,288,475,306,448,158
FUN_011386,0,0,0,0,0,0
FUN_004802,0,0,0,0,0,0
FUN_007874,0,2,0,0,0,13
FUN_003855,0,0,0,0,0,0
FUN_002061,0,0,0,1,0,0
FUN_007875,0,0,0,0,0,21
FUN_003852,0,0,0,0,0,0
FUN_008161,899,664,871,764,775,27
FUN_004805,0,0,0,0,0,0
FUN_015553,269,423,296,431,186,123
FUN_014244,168,109,205,110,150,13
FUN_007877,36,38,42,49,32,22
FUN_004806,0,0,0,0,0,0
FUN_004259,1871,1328,1538,1946,1512,1485
FUN_011381,3,5,2,2,0,0
FUN_004807,0,0,0,0,2,0
FUN_007186,0,0,0,0,0,0
FUN_003578,0,0,0,0,0,0
FUN_009524,213,282,254,350,322,25
FUN_006378,0,0,0,0,0,0
FUN_006379,0,0,0,0,0,0
FUN_006374,197,146,288,98,142,2
FUN_006375,327,1299,609,229,87,0
FUN_006376,103,136,261,439,154,15
FUN_006377,403,208,419,314,258,14
FUN_006370,1024,507,988,518,426,61
FUN_006371,755,514,584,430,672,31
FUN_006372,187,144,251,201,293,60
FUN_006373,109,100,105,75,139,0
FUN_015958,0,0,0,0,0,0
FUN_009960,115,222,223,189,221,33
FUN_010708,2517,3929,3787,2506,2608,589
FUN_010709,1866,2724,3414,1535,1638,20
FUN_013509,713,620,1059,612,732,90
FUN_011743,594,921,822,1280,1836,36
FUN_005421,938,461,821,324,1793,15
FUN_003574,0,0,0,0,0,0
FUN_013505,29,24,26,29,42,101
FUN_015951,0,0,0,0,0,0
FUN_010700,167,142,160,195,207,9
FUN_010701,2,0,2,3,0,0
FUN_013501,4,0,4,5,8,6
FUN_010707,86,73,106,65,92,40
FUN_015956,0,0,0,0,0,0
FUN_013502,0,0,0,6,0,0
FUN_010852,0,0,0,0,0,0
FUN_010853,0,0,0,0,0,0
FUN_010850,0,0,0,0,0,0
FUN_010851,0,0,0,0,0,0
FUN_010856,62,56,68,56,65,9
FUN_010857,0,0,0,0,0,0
FUN_010854,44,37,54,28,47,14
FUN_005965,6049,7795,10509,10410,8037,3632
FUN_009964,195,178,156,145,158,29
FUN_010858,0,0,0,0,0,0
FUN_010859,0,0,0,0,0,0
FUN_005966,403,464,560,694,523,9
FUN_009609,4,18,12,27,55,11
FUN_004250,8,5,7,4,5,0
FUN_000447,4,0,6,10,0,8
FUN_012638,224,428,226,290,92,12
FUN_009966,3691,4427,4869,4154,3103,403
FUN_012634,136,142,156,108,69,24
FUN_000440,1625,1621,1669,1921,2152,287
FUN_012636,168,189,294,201,308,140
FUN_012637,81,57,89,139,123,176
FUN_012630,5,6,5,8,7,8
FUN_012631,99,81,87,153,161,32
